hour,day_of_week,month,temperature,humidity,wind_speed,cloud_cover,precipitation,weather_description_Berawan,weather_description_Cerah,weather_description_Cerah Berawan,weather_description_Hujan Ringan,weather_description_Hujan Sedang,weather_description_Petir
-1.0877610337863854,-0.9960238411119948,-1.0661857890406046,-1.0236966959665041,0.7356807932360829,-0.14111555762391526,0.2750982583780165,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
-0.9434573678555834,-0.9960238411119948,-1.0661857890406046,-1.0236966959665041,0.7356807932360829,0.16036385882816317,0.6348605840685347,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
-0.7991537019247814,-0.9960238411119948,-1.0661857890406046,-0.34754299981953946,0.33515771329483557,0.16036385882816317,0.6748341758119257,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
-0.6548500359939794,-0.9960238411119948,-1.0661857890406046,-0.009466151746057064,-0.3056792146111602,0.16036385882816317,0.6748341758119257,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
-0.5105463700631775,-0.9960238411119948,-1.0661857890406046,0.32861069632742534,-1.106725374493655,0.39227110225283895,-0.6442943517199746,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
-0.3662427041323755,-0.9960238411119948,-1.0661857890406046,0.6666875444009077,-1.6674576864114012,0.39227110225283895,-0.5243735764898019,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
-0.22193903820157349,-0.9960238411119948,-1.0661857890406046,1.6809180886213548,-1.5873530704231518,-0.23387845499378565,0.6748341758119257,-0.3651486163202359,1.0,0.0,0.0,0.0,0.0,0.0
-0.0776353722707715,-0.9960238411119948,-1.0661857890406046,1.6809180886213548,-1.9878761503643991,1.4590444220063474,-0.7642151269501474,-0.3651486163202359,0.0,0.0,1.0,0.0,0.0,0.0
0.06666829366003048,-0.9960238411119948,-1.0661857890406046,2.0189949366948374,-1.9077715343761497,1.4590444220063474,-0.5243735764898019,-0.3651486163202359,0.0,0.0,1.0,0.0,0.0,0.0
0.21097195959083245,-0.9960238411119948,-1.0661857890406046,2.0189949366948374,-1.6674576864114012,1.0879928325268662,0.6748341758119257,-0.3651486163202359,1.0,0.0,0.0,0.0,0.0,0.0
0.35527562552163444,-0.9960238411119948,-1.0661857890406046,1.00476439247439,-1.3470392224584034,0.5546061726501118,0.6748341758119257,-0.3651486163202359,1.0,0.0,0.0,0.0,0.0,0.0
0.4995792914524364,-0.9960238411119948,-1.0661857890406046,1.00476439247439,-1.7475623023996507,0.9024670377871254,-0.5243735764898019,-0.20762117183350767,0.0,0.0,1.0,0.0,0.0,0.0
0.6438829573832384,-0.9960238411119948,-1.0661857890406046,0.32861069632742534,-1.0266207585054055,0.5546061726501118,0.15517748314784374,-0.3651486163202359,0.0,0.0,1.0,0.0,0.0,0.0
0.7881866233140403,-0.9960238411119948,-1.0661857890406046,-0.009466151746057064,-0.3857838305994097,-0.7208836661856046,-0.4044528012596291,-0.3651486163202359,0.0,0.0,1.0,0.0,0.0,0.0
0.9324902892448423,-0.9960238411119948,-1.0661857890406046,-0.009466151746057064,-0.2255745986229107,-0.7208836661856046,0.3150718501214074,-0.3651486163202359,1.0,0.0,0.0,0.0,0.0,0.0
1.0767939551756442,-0.9960238411119948,-1.0661857890406046,-0.34754299981953946,-0.14546998263466124,-0.7208836661856046,-0.1646112507992836,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
1.2210976211064464,-0.9960238411119948,-1.0661857890406046,-0.34754299981953946,-0.14546998263466124,1.0184206594994634,-0.3245056177728473,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
1.3654012870372483,-0.9960238411119948,-1.0661857890406046,-0.6856198478930219,0.4953669452713345,-0.5121671471033966,0.2750982583780165,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
1.5097049529680502,-0.9960238411119948,-1.0661857890406046,-0.6856198478930219,0.2550530973065861,-0.5121671471033966,0.4749662170949711,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
1.6540086188988523,-0.9960238411119948,-1.0661857890406046,-0.6856198478930219,0.17494848131833665,1.2967093516090744,-0.8841359021803201,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
-1.6649756975095933,-0.4980119205559974,-1.0661857890406046,-1.0236966959665041,0.4953669452713345,3.6621632345407678,0.6748341758119257,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
-1.5206720315787914,-0.4980119205559974,-1.0661857890406046,-1.0236966959665041,0.4953669452713345,3.6621632345407678,0.35504544186479836,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
-1.3763683656479893,-0.4980119205559974,-1.0661857890406046,-1.3617735440399865,0.4953669452713345,3.1751580233489483,0.6748341758119257,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
-1.2320646997171874,-0.4980119205559974,-1.0661857890406046,-1.3617735440399865,0.4953669452713345,3.1751580233489483,0.23512466663462558,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
-1.0877610337863854,-0.4980119205559974,-1.0661857890406046,-1.0236966959665041,0.4953669452713345,3.1751580233489483,0.07523029966106191,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
